DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-05-15 00:15:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 00:15:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 00:15:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 00:15:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 00:15:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 00:15:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 00:15:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 00:15:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 00:15:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 00:30:00,4136001,4UPUqMRk7TRMgml,0,0,9425,2429011
2020-05-15 00:30:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 00:30:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 00:30:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 00:30:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 00:30:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 00:30:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 00:30:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 00:30:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 00:30:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 00:30:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 00:30:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 00:30:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 00:30:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 00:30:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 00:30:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 00:30:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 00:30:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 00:30:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 00:30:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 00:30:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 00:30:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 00:45:00,4136001,4UPUqMRk7TRMgml,0,0,9425,2429011
2020-05-15 00:45:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 00:45:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 00:45:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 00:45:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 00:45:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 00:45:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 00:45:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 00:45:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 00:45:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 00:45:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 00:45:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 00:45:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 00:45:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 00:45:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 00:45:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 00:45:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 00:45:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 00:45:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 00:45:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 00:45:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 00:45:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 01:00:00,4136001,4UPUqMRk7TRMgml,0,0,7539.9999999999991,2429011
2020-05-15 01:00:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 01:00:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 01:00:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 01:00:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 01:00:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 01:00:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 01:00:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 01:00:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 01:00:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 01:00:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 01:00:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 01:00:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 01:00:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 01:00:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 01:00:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 01:00:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 01:00:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 01:00:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 01:00:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 01:00:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 01:00:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 01:15:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 01:15:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 01:15:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 01:15:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 01:15:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 01:15:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 01:15:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 01:15:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 01:15:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 01:15:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 01:15:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 01:15:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 01:15:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 01:15:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 01:15:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 01:15:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 01:15:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 01:15:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 01:15:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 01:15:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 01:15:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 01:15:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 01:30:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 01:30:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 01:30:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 01:30:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 01:30:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 01:30:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 01:30:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 01:30:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 01:30:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 01:30:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 01:30:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 01:30:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 01:30:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 01:30:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 01:30:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 01:30:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 01:30:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 01:30:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 01:30:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 01:30:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 01:30:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 01:30:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 01:45:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 01:45:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 01:45:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 01:45:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 01:45:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 01:45:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 01:45:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 01:45:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 01:45:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 01:45:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 01:45:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 01:45:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 01:45:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 01:45:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 01:45:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 01:45:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 01:45:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 01:45:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 01:45:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 01:45:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 01:45:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 01:45:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 02:00:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 02:00:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 02:00:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 02:00:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 02:00:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 02:00:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 02:00:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 02:00:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 02:00:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 02:00:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 02:00:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 02:00:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 02:00:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 02:00:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 02:00:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 02:00:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 02:00:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 02:00:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 02:00:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 02:00:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 02:00:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 02:00:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 02:15:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 02:15:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 02:15:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 02:15:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 02:15:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 02:15:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 02:15:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 02:15:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 02:15:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 02:15:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 02:15:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 02:15:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 02:15:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 02:15:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 02:15:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 02:15:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 02:15:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 02:15:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 02:15:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 02:15:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 02:15:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 02:15:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 02:30:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 02:30:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 02:30:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 02:30:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 02:30:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 02:30:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 02:30:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 02:30:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 02:30:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 02:30:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 02:30:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 02:30:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 02:30:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 02:30:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 02:30:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 02:30:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 02:30:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 02:30:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 02:30:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 02:30:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 02:30:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 02:30:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 02:45:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 02:45:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 02:45:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 02:45:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 02:45:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 02:45:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 02:45:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 02:45:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 02:45:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 02:45:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 02:45:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 02:45:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 02:45:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 02:45:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 02:45:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 02:45:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 02:45:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 02:45:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 02:45:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 02:45:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 02:45:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 02:45:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 03:00:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 03:00:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 03:00:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 03:00:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 03:00:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 03:00:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 03:00:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 03:00:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 03:00:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 03:00:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 03:00:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 03:00:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 03:00:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 03:00:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 03:00:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 03:00:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 03:00:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 03:00:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 03:00:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 03:00:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 03:00:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 03:00:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 03:15:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 03:15:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 03:15:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 03:15:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 03:15:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 03:15:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 03:15:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 03:15:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 03:15:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 03:15:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 03:15:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 03:15:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 03:15:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 03:15:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
2020-05-15 03:15:00,4136001,mqwcsP2rE7J0TFp,0,0,0,593580025
2020-05-15 03:15:00,4136001,oZ35aAeoifZaQzV,0,0,0,1659965051
2020-05-15 03:15:00,4136001,oZZkBaNadn6DNKz,0,0,0,1708083348
2020-05-15 03:15:00,4136001,q49J1IKaHRwDQnt,0,0,4315,339923
2020-05-15 03:15:00,4136001,rrq4fwE8jgrTyWY,0,0,0,120964108
2020-05-15 03:15:00,4136001,vOuJvMaM2sgwLmb,0,0,0,2211962
2020-05-15 03:15:00,4136001,xMbIugepa2P7lBB,0,0,9166,106656621
2020-05-15 03:15:00,4136001,xoJJ8DcxJEcupym,0,0,0,209143593
2020-05-15 03:30:00,4136001,4UPUqMRk7TRMgml,0,0,0,2429011
2020-05-15 03:30:00,4136001,81aHJ1q11NBPMrL,0,0,0,1215278736
2020-05-15 03:30:00,4136001,9kRcWv60rDACzjR,0,0,0,2247719577
2020-05-15 03:30:00,4136001,Et9kgGMDl729KT4,0,0,0,1704250
2020-05-15 03:30:00,4136001,IQ2d7wF4YD8zU1Q,0,0,0,19941526
2020-05-15 03:30:00,4136001,LYwnQax7tkwH5Cb,0,0,0,1794958634
2020-05-15 03:30:00,4136001,LlT2YUhhzqhg5Sw,0,0,0,282592810
2020-05-15 03:30:00,4136001,Mx2yZCDsyf6DPfv,0,0,0,2453646
2020-05-15 03:30:00,4136001,NgDl19wMapZy17u,0,0,0,111512591
2020-05-15 03:30:00,4136001,PeE6FRyGXUgsRhN,0,0,0,1348350801
2020-05-15 03:30:00,4136001,Qf4GUc1pJu5T6c6,0,0,0,838421377
2020-05-15 03:30:00,4136001,Quc1TzYxW2pYoWX,0,0,5495,329509085
2020-05-15 03:30:00,4136001,V94E5Ben1TlhnDV,0,0,0,1412083119
2020-05-15 03:30:00,4136001,WcxssY2VbP4hApt,0,0,0,181695261
